Date,AveragePrice,TotalVolume,TotalBags,Type,Year,Region,WeekAgo,Pct4046,Pct4225,Pct4770,PctSmall,PctLarge,PercentXLarge
2015-12-13,0.99,58461.05,21868.27,True,2015,Boise,0.71,0.4643879985049875,0.05107212408945785,0.11047423883081127,0.9988384997990238,0.00020303389339897487,0.0009584663075771426
2015-12-06,0.71,95295.34,43091.6,True,2015,Boise,1.06,0.37348080189440536,0.13144923980543016,0.042879956144760076,0.9917136982613781,0.0,0.008286301738621913
2015-11-29,1.06,49069.13,16057.99,True,2015,Boise,1.09,0.49297756043361685,0.05685183332168311,0.1229182176248081,0.9877095452170539,0.0,0.012290454782946061
2015-11-22,1.09,52875.58,17547.95,True,2015,Boise,1.01,0.4805405444252337,0.06157795337658707,0.12600901966465428,0.999015269589895,0.00024618260252622104,0.000738547807578663
2015-11-15,1.01,68648.22,25635.41,True,2015,Boise,1.11,0.35579538697434543,0.1760529260627588,0.0947201544337202,0.9830250423145173,0.0003374238992081656,0.01663753378627453
2015-11-08,1.11,55847.79,12999.91,True,2015,Boise,1.14,0.5713792792875063,0.08329568636467083,0.11255109647131963,0.9829168048086486,0.00921467917854816,0.007868516012803166
2015-11-01,1.14,53585.51,12362.73,True,2015,Boise,1.11,0.5679705203888141,0.08135632188627112,0.119962840700779,0.9974997431797022,0.0,0.002500256820297782
2015-10-25,1.11,59874.45,13711.48,True,2015,Boise,1.16,0.49305805731827185,0.16851628699720833,0.10942179844658281,0.9963169548436784,0.0,0.0036830451563215644
2015-10-18,1.16,54191.14,8921.26,True,2015,Boise,0.94,0.5464773392846137,0.16735909227966048,0.12153776429135833,0.9996345807654973,0.0,0.0003654192345027496
2015-10-11,0.94,80904.19,13769.64,True,2015,Boise,1.12,0.32277920340096106,0.41303027692385275,0.0939936485366209,0.9835747339799733,0.01346876171054581,0.002956504309480858
2015-10-04,1.12,59496.33,5968.42,True,2015,Boise,0.99,0.5908672013887243,0.18189105109508436,0.12692598014028764,0.9151752054982725,0.08455336588242784,0.00027142861929958014
2015-09-27,0.99,64187.8,7763.11,True,2015,Boise,1.03,0.7323408809773819,0.08964382639691654,0.05707159304416104,0.9785562744827783,0.02061029664657592,0.0008334288706459139
2015-09-20,1.03,73952.9,10893.8,True,2015,Boise,1.08,0.4709335266095042,0.2919713763760448,0.0897878244125653,0.9731241623675854,0.02509776202977841,0.001778075602636362
2015-09-13,1.08,64208.84,7482.65,True,2015,Boise,1.16,0.7123447487915995,0.06843138732922133,0.10268772960234136,1.0,0.0,0.0
2015-09-06,1.16,64464.61,6936.04,True,2015,Boise,1.19,0.6846337858865508,0.08380055351300504,0.12397112151923358,0.9997678790779754,0.0,0.00023212092202467115
2015-08-30,1.19,60099.83,5440.56,True,2015,Boise,1.05,0.6809797964486755,0.09667115530942433,0.13182366738807746,1.0,0.0,0.0
2015-08-23,1.05,70773.76,7420.09,True,2015,Boise,1.12,0.6225360924726905,0.20998361539644073,0.06263790421760834,1.0,0.0,0.0
2015-08-16,1.12,64001.61,6096.91,True,2015,Boise,1.1,0.7216893450024148,0.08215746447628426,0.10089136820151869,0.9989502879327398,0.0,0.0010497120672603008
2015-08-09,1.1,61286.98,7582.25,True,2015,Boise,1.07,0.7300007277238982,0.08213816376659447,0.06414396663043276,0.9982419466517195,0.0017580533482805237,0.0
2015-08-02,1.07,67763.91,6036.39,True,2015,Boise,1.07,0.7548453151537448,0.07586471914032115,0.08021024760820324,0.9919007883851109,0.00809921161488903,0.0
2015-07-26,1.07,67826.07,6511.85,True,2015,Boise,1.09,0.7516045084139475,0.07159887046382019,0.0807885522484201,0.9763799841826822,0.02362001581731766,0.0
2015-07-19,1.09,63958.04,7170.97,True,2015,Boise,1.05,0.717995735954385,0.08287152014039205,0.08701282903603676,0.8861353484953918,0.11386465150460816,0.0
2015-07-12,1.05,74677.72,9571.92,True,2015,Boise,1.15,0.6940323030751341,0.07770255974606616,0.10008875471827473,0.8707803659036014,0.12921963409639864,0.0
2015-07-05,1.15,85044.45,6637.61,True,2015,Boise,1.04,0.7284394219728625,0.09432867165347063,0.09918319184849805,0.9878646078935039,0.012135392106496164,0.0
2015-06-28,1.04,75280.41,5621.07,True,2015,Boise,1.06,0.7852153036892333,0.08731700584521258,0.05279926079042343,0.9997100196225985,0.0,0.0002899803774014556
2015-06-21,1.06,81397.07,7286.27,True,2015,Boise,0.99,0.6485517230534219,0.18974565054982936,0.07218748782972163,0.9636700259529224,0.0,0.03632997404707758
2015-06-14,0.99,87607.71,7800.04,True,2015,Boise,1.12,0.6710739271691954,0.20409653442602255,0.03579582208004295,1.0,0.0,0.0
2015-06-07,1.12,80751.29,5612.56,True,2015,Boise,0.97,0.7584459641449691,0.08962767034433754,0.08242208886074762,0.9984392149037159,0.0015607850962840485,0.0
2015-05-31,0.97,76689.38,7866.15,True,2015,Boise,1.03,0.7481292716149224,0.09677167816456463,0.052527481640873876,0.9992575783579007,0.0007424216420993751,0.0
2015-05-24,1.03,83209.77,7507.26,True,2015,Boise,0.96,0.6588883733244305,0.17833639006573385,0.07255434067417804,0.9949715342215402,0.0,0.005028465778459784
2015-05-17,0.96,77987.53,6354.01,True,2015,Boise,1.06,0.7862751904054405,0.09480990101879108,0.037440216403827636,0.9987110501872045,0.0,0.0012889498127953841
2015-05-10,1.06,95788.53,9495.53,True,2015,Boise,1.0,0.6525342856811771,0.16595452503551314,0.08238105334741018,0.9955273691937152,0.0,0.004472630806284641
2015-05-03,1.0,85466.99,6354.81,True,2015,Boise,0.96,0.782525744734897,0.09292874360030697,0.0501915417870689,0.9992320777489807,0.0,0.0007679222510193066
2015-04-26,0.96,88111.17,7179.45,True,2015,Boise,0.99,0.7892823350319829,0.09062959894869174,0.038606342419468496,0.9993244607873863,0.0,0.0006755392126137796
2015-04-19,0.99,89694.96,7960.22,True,2015,Boise,1.19,0.6337437465828626,0.24116070735747025,0.036347861685873985,0.9991934896271711,0.0,0.0008065103728288916
2015-04-12,1.19,66246.3,5747.78,True,2015,Boise,1.09,0.6712699426232106,0.12840505809381053,0.11356121021098536,1.0,0.0,0.0
2015-04-05,1.09,76704.46,6513.78,True,2015,Boise,0.98,0.7475420594838943,0.11812207530044536,0.0494153794968376,0.9995133394127527,0.0,0.00048666058724734334
2015-03-29,0.98,74543.98,4789.54,True,2015,Boise,1.17,0.7986284070155633,0.09550764528537382,0.041612749949761205,1.0,0.0,0.0
2015-03-22,1.17,61419.11,3311.77,True,2015,Boise,1.0,0.7200907014119873,0.10729185102161201,0.11869660761935495,1.0,0.0,0.0
2015-03-15,1.0,65918.28,4445.9,True,2015,Boise,1.14,0.7808500161108572,0.10646955594108341,0.04523479678171215,1.0,0.0,0.0
2015-03-08,1.14,65350.24,4860.43,True,2015,Boise,1.06,0.7020607728449046,0.1102707503446047,0.11329338652773119,1.0,0.0,0.0
2015-03-01,1.06,75046.37,7237.98,True,2015,Boise,0.99,0.5407056996894054,0.31631856410909687,0.04652896602460586,0.8951047115355389,0.10489528846446108,0.0
2015-02-22,0.99,76836.1,7467.27,True,2015,Boise,1.14,0.6620846190787923,0.2131125864014441,0.0276183981227574,0.9689217076655858,0.031078292334414045,0.0
2015-02-15,1.14,61221.98,5340.86,True,2015,Boise,1.07,0.6786430298399366,0.12806364642241233,0.10605570091003262,0.6829461921862772,0.3170538078137229,0.0
2015-02-08,1.07,69970.75,3047.17,True,2015,Boise,0.91,0.7750287084245917,0.1378753264757059,0.043546767756526834,0.450719848252641,0.549280151747359,0.0
2015-02-01,0.91,113578.24,6644.84,True,2015,Boise,1.03,0.5942714026912197,0.3216490236157912,0.025575057334926127,0.7324871629715689,0.2675128370284311,0.0
2015-01-25,1.03,66069.21,4530.04,True,2015,Boise,1.08,0.7858737829618364,0.1143641644875124,0.031196982679223797,0.44360093950605295,0.5563990604939472,0.0
2015-01-18,1.08,62870.49,3915.94,True,2015,Boise,1.18,0.8009314067696943,0.10087991997517437,0.03590285362814891,0.2858011103336619,0.7141988896663382,0.0
2015-01-11,1.18,57355.52,4923.75,True,2015,Boise,1.01,0.6644929729518623,0.19174335791916805,0.05791752912361356,0.6692277227722773,0.3307722772277228,0.0
2015-01-04,1.01,80034.32,7755.62,True,2015,Boise,,0.5567876381032537,0.311919061722521,0.03438962185222539,0.7819233020699828,0.2180766979300172,0.0
2015-12-27,1.13,450816.39,86012.86,True,2015,Boston,1.07,0.008620516215038234,0.769636392323713,0.03094954023299818,0.9988459865187601,0.0011540134812398984,0.0
2015-12-20,1.07,489802.88,88901.8,True,2015,Boston,1.01,0.010029279533840226,0.7964448677802792,0.012020590814002564,0.9985002553379122,0.0014997446620878317,0.0
2015-12-13,1.01,549945.76,89722.96,True,2015,Boston,1.02,0.00843905042562743,0.8280132571619426,0.0003989484344783384,0.9977755972384326,0.0022244027615673846,0.0
2015-12-06,1.02,488679.31,75889.78,True,2015,Boston,1.19,0.010490151506516615,0.833921575276023,0.00029260498055463,0.9970541487931577,0.0029458512068423442,0.0
2015-11-29,1.19,350559.81,74125.62,True,2015,Boston,1.07,0.010295675365638747,0.7779530688358144,0.00030197414814892785,0.9964776011317006,0.003522398868299517,0.0
2015-11-22,1.07,466759.99,78648.17,True,2015,Boston,1.05,0.009550133035181528,0.8214509988313267,0.0005007712850452328,0.9938161307504041,0.006183869249596018,0.0
2015-11-15,1.05,513738.98,87352.15,True,2015,Boston,1.04,0.010336611015967681,0.81935927851922,0.00027194743914506935,0.9799895022618219,0.02001049773817817,0.0
2015-11-08,1.04,641759.57,93342.82,True,2015,Boston,1.06,0.008264917654441834,0.8459257101534148,0.0003611009649610679,0.9456029933528899,0.05439700664711008,0.0
2015-11-01,1.06,553096.84,98507.92,True,2015,Boston,1.02,0.008834149188051772,0.8127554841933287,0.00030788460118484856,0.9485844386928483,0.051415561307151754,0.0
2015-10-25,1.02,534249.47,99326.99,True,2015,Boston,0.94,0.007497227840020132,0.8062259378563352,0.00035809113671184367,0.9522279895927582,0.04777201040724178,0.0
2015-10-18,0.94,725296.29,91049.58,True,2015,Boston,1.14,0.008837574503517727,0.8651691572832945,0.00045894347536232395,0.9450482912716346,0.054951708728365356,0.0
2015-10-11,1.14,485706.68,101909.89,True,2015,Boston,1.07,0.010594583545772933,0.7788566959795571,0.0007309555635512363,0.9568573766491162,0.043142623350883806,0.0
2015-10-04,1.07,536479.42,103038.91,True,2015,Boston,1.07,0.01081925938556972,0.7965983858243807,0.0005173730615798831,0.9434050690171314,0.056594930982868503,0.0
2015-09-27,1.07,553307.04,84726.9,True,2015,Boston,1.15,0.009417628230430611,0.8369309922389565,0.0005231995602297053,0.9692737489510416,0.030726251048958483,0.0
2015-09-20,1.15,498640.23,95171.55,True,2015,Boston,1.03,0.008777350355385485,0.7995212901293584,0.0008392022440708404,0.9626055265465362,0.03739447345346377,0.0
2015-09-13,1.03,655682.95,89114.66,True,2015,Boston,1.11,0.008269682778849138,0.8552795676629994,0.0005395443026236995,0.9520717466688421,0.047928253331157855,0.0
2015-09-06,1.11,577774.74,95172.85,True,2015,Boston,1.13,0.0073340693295106665,0.8270832850878874,0.0008595391345769114,0.9935439571264284,0.006456042873571612,0.0
2015-08-30,1.13,526664.87,83430.9,True,2015,Boston,1.07,0.00793109667633613,0.8326032833744921,0.001051978272254992,0.9977359707254746,0.002264029274525386,0.0
2015-08-23,1.07,589471.32,95826.5,True,2015,Boston,1.15,0.0080480760285335,0.8283559919420677,0.0010324675337894302,0.9974837858003789,0.0025162141996211904,0.0
2015-08-16,1.15,565795.06,96109.23,True,2015,Boston,1.07,0.007884215178548926,0.8209268034259612,0.00132318228441231,0.9976878391388632,0.0023121608611368543,0.0
2015-08-09,1.07,690517.19,94518.79,True,2015,Boston,1.17,0.0060436294134835365,0.8558774764173503,0.0011977399143387002,0.9975549835117442,0.002445016488255933,0.0
2015-08-02,1.17,571994.5,97508.59,True,2015,Boston,1.28,0.007766158590685749,0.8192242407925251,0.0025383985335523333,0.9969803686013714,0.003019631398628572,0.0
2015-07-26,1.28,500233.69,100694.94,True,2015,Boston,1.18,0.008594523091797356,0.7861957878126921,0.0039138907257525975,0.9977349408023879,0.0022650591976121144,0.0
2015-07-19,1.18,597168.12,109746.47,True,2015,Boston,1.14,0.007904105798547986,0.7998246791874958,0.008493035428615982,0.9979273137441231,0.0020726862558768403,0.0
2015-07-12,1.14,634515.74,148182.59,True,2015,Boston,1.27,0.008403369158344283,0.7433062732218432,0.01475384992025572,0.9916586017291236,0.008341398270876491,0.0
2015-07-05,1.27,582909.73,148861.42,True,2015,Boston,1.25,0.008137555020740518,0.7175228143815682,0.018963176339499427,0.9806636937898348,0.01933630621016513,0.0
2015-06-28,1.25,560494.92,143455.74,True,2015,Boston,1.24,0.008364536113904475,0.7194188307719184,0.016271869154496528,0.9938579662270748,0.006142033772925364,0.0
2015-06-21,1.24,543504.66,126114.48,True,2015,Boston,1.08,0.006591387827291122,0.7449955074902209,0.016373732655760486,0.9976740973756543,0.002325902624345753,0.0
2015-06-14,1.08,684346.48,151442.1,True,2015,Boston,1.25,0.0074584879869623935,0.7616825471214523,0.009564482599515966,0.998789438339801,0.0012105616601988483,0.0
2015-06-07,1.25,562542.86,137408.28,True,2015,Boston,1.26,0.007171204697185207,0.7484006107552409,0.00016540961874442775,0.9986657281497155,0.0013342718502844225,0.0
2015-05-31,1.26,565160.95,142818.64,True,2015,Boston,1.14,0.007304733279962107,0.7397987422874847,0.0001921576499579456,0.9978761875900792,0.0021238124099207216,0.0
2015-05-24,1.14,633521.98,138157.74,True,2015,Boston,1.26,0.007263615383952424,0.7742205882106885,0.0004369540580107418,0.9971885035177906,0.0028114964822093936,0.0
2015-05-17,1.26,534488.54,149526.12,True,2015,Boston,1.14,0.008018282300309001,0.7119218683341648,0.00030432832105249625,0.9875714022406253,0.012428597759374752,0.0
2015-05-10,1.14,625558.14,143997.65,True,2015,Boston,1.17,0.0073558310663178325,0.7622433304121021,0.000210164318219886,0.9813315008960216,0.01866849910397843,0.0
2015-05-03,1.17,552368.94,118714.26,True,2015,Boston,1.28,0.006931309352767012,0.7777162126458451,0.0004340577151206221,0.9699666240601592,0.03003337593984076,0.0
2015-04-26,1.28,465911.37,109400.12,True,2015,Boston,1.15,0.008403529624099966,0.756505448665054,0.0002821566685526477,0.9768400619670253,0.023159938032974735,0.0
2015-04-19,1.15,504619.83,115562.72,True,2015,Boston,1.26,0.007953928405865462,0.7627137641420076,0.0003228370950067499,0.9913419310310453,0.008658068968954694,0.0
2015-04-12,1.26,408485.16,110638.95,True,2015,Boston,1.27,0.00875402670686984,0.7201344352387244,0.00025971567730881585,0.9819718101084655,0.018028189891534582,0.0
2015-04-05,1.27,449818.01,115635.81,True,2015,Boston,1.19,0.008131155086475973,0.7345742781619615,0.00022213428048378943,0.9818873582500092,0.016851527221541495,0.0012611145284492755
2015-03-29,1.19,453631.25,110561.28,True,2015,Boston,1.18,0.007978528816081343,0.7479628001818658,0.00033366307986938736,0.9844143446964435,0.015585655303556545,0.0
2015-03-22,1.18,453173.22,102664.18,True,2015,Boston,1.25,0.013143274441503849,0.759967502051423,0.00034410682961362986,0.9955192745902223,0.0044807254097777825,0.0
2015-03-15,1.25,417750.36,102556.32,True,2015,Boston,1.17,0.014567910845127699,0.7396683033379075,0.0002671212539469745,0.9939111504780982,0.006088849521901722,0.0
2015-03-08,1.17,408403.96,114386.82,True,2015,Boston,1.11,0.008387602314140147,0.7113365159338808,0.00019333798820168148,0.994968301417943,0.005031698582056918,0.0
2015-03-01,1.11,485736.1,97862.93,True,2015,Boston,1.23,0.008454014432940027,0.7896752372327279,0.0003972939215347593,0.9955063679372772,0.004493632062722831,0.0
2015-02-22,1.23,355432.28,100715.97,True,2015,Boston,1.2,0.009095065873026501,0.7071425814222613,0.00040044196323417783,0.9978376815513965,0.002162318448603533,0.0
2015-02-15,1.2,399883.99,114839.16,True,2015,Boston,1.04,0.009490177388697157,0.702970003875374,0.0003586290113790252,0.9951623644756719,0.004837635524328112,0.0
2015-02-08,1.04,609985.34,106216.72,True,2015,Boston,1.22,0.012546514642466653,0.8126944493452909,0.0006290806923327044,0.9923426368277989,0.007657363172201137,0.0
2015-02-01,1.22,490022.14,110214.39,True,2015,Boston,1.17,0.012413479929702768,0.7621126261764417,0.0005567299469366833,0.997155906774061,0.002844093225939008,0.0
2015-01-25,1.17,409343.56,116472.16,True,2015,Boston,1.23,0.011556966964375841,0.7037967080757299,0.00011232618390283213,0.9919799718662382,0.00802002813376175,0.0
2015-01-18,1.23,401331.33,109036.52,True,2015,Boston,1.1,0.010923044557722418,0.7170596922996268,0.0003302259008784587,0.9966270016687987,0.0033729983312013254,0.0
2015-01-11,1.1,437771.89,111524.61,True,2015,Boston,1.02,0.012673518164905471,0.7322931584300673,0.00027824993514316326,0.9970254995735919,0.0029745004264081264,0.0
2015-01-04,1.02,491738.0,87663.13,True,2015,Boston,,0.014629477485978305,0.8068365267683197,0.00026196877198833525,0.9970764219803695,0.0029235780196303737,0.0
2015-12-27,1.35,96233.08,55236.68,True,2015,BuffaloRochester,1.37,0.01421351161159967,0.4109068316217251,0.0008911696476928723,1.0,0.0,0.0
2015-12-20,1.37,90867.51,51165.21,True,2015,BuffaloRochester,1.35,0.012819983732359345,0.42293125452650787,0.0011739069332922186,1.0,0.0,0.0
2015-12-13,1.35,98473.23,56202.44,True,2015,BuffaloRochester,1.23,0.014431536367802702,0.4141554004067908,0.0006748026849530579,1.0,0.0,0.0
2015-12-06,1.23,108457.82,48355.65,True,2015,BuffaloRochester,1.39,0.016021989009183477,0.5365896161291089,0.0015408755219310142,1.0,0.0,0.0
2015-11-29,1.39,79973.14,42662.25,True,2015,BuffaloRochester,1.4,0.018939984099661463,0.44618368117095314,0.0014191014633163084,1.0,0.0,0.0
2015-11-22,1.4,90242.31,49642.35,True,2015,BuffaloRochester,1.36,0.018968596880997394,0.4297392209929024,0.001191569675022725,1.0,0.0,0.0
2015-11-15,1.36,99703.72,56335.34,True,2015,BuffaloRochester,1.3,0.018091401203485687,0.41580314154777775,0.0010779938802684594,0.9868249663532697,0.013175033646730455,0.0
2015-11-08,1.3,111038.95,60187.87,True,2015,BuffaloRochester,1.23,0.011607008171456953,0.44585481040661856,0.0004953216866694075,0.9783640790079463,0.021635920992053713,0.0
2015-11-01,1.23,118541.11,54298.62,True,2015,BuffaloRochester,1.36,0.018400114525669618,0.5219701418351828,0.001572450266409687,0.9752807714081868,0.0247192285918132,0.0
2015-10-25,1.36,99554.55,61283.43,True,2015,BuffaloRochester,1.29,0.015524855468685258,0.36809879608717033,0.0007999634371306987,0.9689602882867359,0.03103971171326409,0.0
2015-10-18,1.29,106083.75,63787.47,True,2015,BuffaloRochester,1.3,0.014482425442162442,0.3836746909870739,0.00054937726089057,0.9818146102988565,0.0181853897011435,0.0
2015-10-11,1.3,109153.84,56025.17,True,2015,BuffaloRochester,1.33,0.019884687519926003,0.46596619963163916,0.0008811416987253954,0.978660305716163,0.021339694283837068,0.0
2015-10-04,1.33,98900.48,57425.67,True,2015,BuffaloRochester,1.31,0.030536049976703856,0.38779741008334845,0.001025576417829317,0.9776329993189458,0.02236700068105431,0.0
