city,state,coord1,coord2,offense_date,agency_crimetype_id,crime_id,category,masked_address,geometry
Memphis,TN,35.107,-90.062,2024-01-01 13:43:00,Intimidation,2401020231ME [11:993],Assault,100 Florida St,POINT (-90.062 35.107)
Memphis,TN,35.090,-89.963,2024-01-01 13:45:00,Shoplifting/Misdemeanor,2401020261ME [14:550],Theft,3000 Lamar Ave,POINT (-89.963 35.09)
Memphis,TN,35.119,-89.993,2024-01-01 14:00:00,MVT/Passenger Vehicle,2401020281ME [13:620],Theft of Vehicle,2100 Young Ave,POINT (-89.993 35.119)
Memphis,TN,35.121,-90.034,2024-01-01 14:00:00,Robbery/Individual,2401020253ME [13:047],Robbery,1000 College Park Dr,POINT (-90.034 35.121)
Memphis,TN,35.213,-89.988,2024-01-01 14:00:00,Simple Assault/DV,2401020247ME [15:553],Assault,2300 Nunnelee Ave,POINT (-89.988 35.213)
Memphis,TN,35.213,-89.988,2024-01-01 14:00:00,Vandalism/Felony,2401020247ME [15:707],Property Crime,2300 Nunnelee Ave,POINT (-89.988 35.213)
Memphis,TN,35.083,-90.019,2024-01-01 14:00:00,False Pretenses/Swindle/Confidence Game,2404020713ME [15:867],Disorder,Elvis Presley Blvd//Norris Rd,POINT (-90.019 35.083)
Memphis,TN,35.061,-89.908,2024-01-01 14:09:00,MVT/Passenger Vehicle,2401020272ME [11:813],Theft of Vehicle,4700 Knight Arnold Rd,POINT (-89.908 35.061)
Memphis,TN,35.078,-89.884,2024-01-01 14:15:00,Theft from Motor Vehicle,2401020595ME [15:803],Theft from Vehicle,2900 Perkins Rd,POINT (-89.884 35.078)
Memphis,TN,35.071,-89.932,2024-01-01 14:20:00,Other Theft/Non-Specific,2401020258ME [12:570],Theft,2900 Getwell Rd,POINT (-89.932 35.071)
Memphis,TN,35.103,-90.040,2024-01-01 14:20:00,False Pretenses/Swindle/Confidence Game,2401024305ME [16:547],Disorder,1700 Gabay St,POINT (-90.04 35.103)
Memphis,TN,35.142,-90.054,2024-01-01 14:20:00,Shoplifting/Misdemeanor,2401020246ME [16:197],Theft,200 Main St,POINT (-90.054 35.142)
Memphis,TN,35.147,-90.015,2024-01-01 14:50:00,Shoplifting/Misdemeanor,2401020267ME [12:337],Theft,300 Cleveland St,POINT (-90.015 35.147)
Memphis,TN,35.205,-89.796,2024-01-01 15:00:00,MVT/Passenger Vehicle,2401020259ME [13:733],Theft of Vehicle,8000 Us Highway 64,POINT (-89.796 35.205)
Memphis,TN,35.027,-89.843,2024-01-01 15:00:00,Vandalism/Misdemeanor,2402026455ME [15:197],Property Crime,6700 Chesapeake Dr,POINT (-89.843 35.027)
Memphis,TN,35.101,-89.842,2024-01-01 15:00:00,Aggravated Assault/DV,2401020257ME [08:680],Assault,6700 Quail Hollow,POINT (-89.842 35.101)
Memphis,TN,35.076,-89.965,2024-01-01 15:09:00,MVT/Passenger Vehicle,2401020255ME [09:530],Theft of Vehicle,3000 Farrisview Blvd,POINT (-89.965 35.076)
Memphis,TN,35.086,-90.057,2024-01-01 15:30:00,Intimidation,2401020299ME [13:937],Assault,2300 Third St,POINT (-90.057 35.086)
Memphis,TN,35.148,-90.052,2024-01-01 15:34:00,Intimidation,2401022103ME [17:103],Assault,2900 Meadowlake Dr E,POINT (-90.052 35.148)
Memphis,TN,35.038,-90.026,2024-01-01 15:35:00,Theft & Recovery/Passenger Vehicle,2401020285ME [11:030],Vehicle Recovery,4100 Elvis Presley Blvd,POINT (-90.026 35.038)
Memphis,TN,35.051,-89.843,2024-01-01 15:37:00,Robbery/Individual,2401020282ME [08:753],Robbery,6700 Winchester Rd,POINT (-89.843 35.051)
Memphis,TN,35.100,-89.841,2024-01-01 15:43:00,Robbery/Individual,2401020268ME [12:400],Robbery,6700 Poplar Ave,POINT (-89.841 35.1)
Memphis,TN,35.110,-89.971,2024-01-01 15:45:00,Intimidation/DV,2401020274ME [12:957],Assault,900 Hilton St,POINT (-89.971 35.11)
Memphis,TN,35.185,-89.896,2024-01-01 15:50:00,Aggravated Assault,2401020278ME [15:240],Assault,2200 Covington Pike,POINT (-89.896 35.185)
Memphis,TN,35.185,-89.896,2024-01-01 15:50:00,Vandalism/Misdemeanor,2401020278ME [15:470],Property Crime,2200 Covington Pike,POINT (-89.896 35.185)
Memphis,TN,35.149,-89.927,2024-01-01 16:00:00,MVT/Passenger Vehicle,2401020286ME [15:110],Theft of Vehicle,4000 Summer Ave,POINT (-89.927 35.149)
Memphis,TN,35.141,-90.057,2024-01-01 16:00:00,MVT/Passenger Vehicle,2401020296ME [15:513],Theft of Vehicle,Dr M L King Jr Ave//Front St,POINT (-90.057 35.141)
Memphis,TN,35.138,-89.969,2024-01-01 16:00:00,Burglary/Business,2401020382ME [13:757],Breaking & Entering,300 Scott St,POINT (-89.969 35.138)
Memphis,TN,35.231,-89.899,2024-01-01 16:00:00,Theft from Motor Vehicle,2401020314ME [14:843],Theft from Vehicle,3900 Austin Peay Hwy,POINT (-89.899 35.231)
Memphis,TN,35.102,-89.859,2024-01-01 16:00:00,MVT/Passenger Vehicle,2401020290ME [17:693],Theft of Vehicle,6000 Poplar Ave,POINT (-89.859 35.102)
Memphis,TN,35.213,-89.989,2024-01-01 16:10:00,Other Theft/Non-Specific,2401020347ME [12:433],Theft,2300 Nunnelee Ave,POINT (-89.989 35.213)
Memphis,TN,35.228,-89.945,2024-01-01 16:19:00,Murder,2401020288ME [11:157],Homicide,3800 Black Forest Dr,POINT (-89.945 35.228)
Memphis,TN,35.228,-89.945,2024-01-01 16:19:00,Weapon Law Violations/Felony,2401020288ME [06:183],Weapons Offense,3800 Black Forest Dr,POINT (-89.945 35.228)
Memphis,TN,35.077,-90.019,2024-01-01 16:20:00,Shoplifting/Misdemeanor,2401020298ME [14:160],Theft,2500 Elvis Presley Blvd,POINT (-90.019 35.077)
Memphis,TN,35.216,-89.896,2024-01-01 16:30:00,MVT/Passenger Vehicle,2401020311ME [13:533],Theft of Vehicle,3400 Covington Pike,POINT (-89.896 35.216)
Memphis,TN,35.185,-89.837,2024-01-01 16:30:00,MVT/Motorcycle,2401020513ME [13:083],Theft of Vehicle,2200 Whitten Rd,POINT (-89.837 35.185)
Memphis,TN,35.220,-89.987,2024-01-01 16:43:00,Aggravated Assault,2401020292ME [11:647],Assault,2600Block Frayser Blvd,POINT (-89.987 35.22)
Memphis,TN,35.140,-89.962,2024-01-01 17:00:00,Theft from Building,2401020312ME [11:827],Theft,3000 Broad Ave,POINT (-89.962 35.14)
Memphis,TN,35.050,-90.009,2024-01-01 17:00:00,Simple Assault,2401020335ME [17:390],Assault,3700 Dalebranch Dr,POINT (-90.009 35.05)
Memphis,TN,35.216,-89.994,2024-01-01 17:00:00,Vandalism/Misdemeanor,2401020334ME [12:170],Property Crime,Frayser Blvd//Overton Crossing St,POINT (-89.994 35.216)
Memphis,TN,35.050,-90.009,2024-01-01 17:00:00,Vandalism/Misdemeanor,2401020338ME [16:413],Property Crime,3700 Dalebranch Dr,POINT (-90.009 35.05)
Memphis,TN,35.127,-90.023,2024-01-01 17:00:00,Theft of Vehicle Parts/Accessories,2401020923ME [15:110],Theft,1200 Central Ave,POINT (-90.023 35.127)
Memphis,TN,35.114,-90.052,2024-01-01 17:00:00,Vandalism/Misdemeanor,2401020392ME [10:633],Property Crime,300 Lucy Ave,POINT (-90.052 35.114)
Memphis,TN,35.104,-89.858,2024-01-01 17:00:00,Theft from Motor Vehicle,2401020523ME [14:807],Theft from Vehicle,1100 Shady Grove Rd,POINT (-89.858 35.104)
Memphis,TN,35.076,-89.882,2024-01-01 17:11:00,Burglary/Business,2401020423ME [11:073],Breaking & Entering,2700 Mtmoriah Rd,POINT (-89.882 35.076)
Memphis,TN,35.052,-89.886,2024-01-01 17:20:00,Shoplifting/Misdemeanor,2401020306ME [12:197],Theft,3600 Mendenhall Rd,POINT (-89.886 35.052)
Memphis,TN,35.142,-90.032,2024-01-01 17:20:00,Aggravated Assault,2401020330ME [14:530],Assault,385//Ridgeway Blvd,POINT (-90.032 35.142)
Memphis,TN,35.142,-90.032,2024-01-01 17:20:00,Weapon Law Violations/Felony,2401020330ME [28:870],Weapons Offense,385//Ridgeway Blvd,POINT (-90.032 35.142)
Memphis,TN,35.195,-89.792,2024-01-01 17:37:00,Drugs/Narcotics Violation/Felony,2401020308ME [21:033],Drugs,N Germantown Pkwy//40 W Rd,POINT (-89.792 35.195)
Memphis,TN,35.195,-89.792,2024-01-01 17:37:00,Drug Equipment Violation,2401020308ME [21:263],Drugs,N Germantown Pkwy//40 W Rd,POINT (-89.792 35.195)
Memphis,TN,35.131,-89.948,2024-01-01 17:45:00,Simple Assault,2401020309ME [15:660],Assault,3500 Plaza Ave,POINT (-89.948 35.131)
Memphis,TN,35.131,-89.948,2024-01-01 17:45:00,Shoplifting/Misdemeanor,2401020309ME [15:903],Theft,3500 Plaza Ave,POINT (-89.948 35.131)
Memphis,TN,35.074,-89.868,2024-01-01 17:50:00,Simple Assault/DV,2401020310ME [11:740],Assault,2800 Hickory Point Cv,POINT (-89.868 35.074)
Memphis,TN,35.022,-90.054,2024-01-01 17:50:00,Theft from Motor Vehicle,2401020359ME [11:150],Theft from Vehicle,4700 Newton Dr,POINT (-90.054 35.022)
Memphis,TN,35.231,-89.966,2024-01-01 17:52:00,Simple Assault/DV,2401020363ME [13:230],Assault,3000 Gruber Dr,POINT (-89.966 35.231)
Memphis,TN,35.033,-90.005,2024-01-01 18:00:00,MVT/Passenger Vehicle,2401026856ME [09:350],Theft of Vehicle,1800 Wilchester Ln,POINT (-90.005 35.033)
Memphis,TN,35.188,-89.798,2024-01-01 18:00:00,Theft from Semi-trailer,2401020458ME [09:447],Theft from Vehicle,2300 N Germantown Pkwy,POINT (-89.798 35.188)
Memphis,TN,35.187,-89.878,2024-01-01 18:00:00,Vandalism/Misdemeanor,2401020524ME [11:200],Property Crime,2300 Meadow Glade Ln,POINT (-89.878 35.187)
Memphis,TN,35.059,-89.860,2024-01-01 18:30:00,Vandalism/Misdemeanor,2401020348ME [18:117],Property Crime,Winchester Rd//Clark Rd,POINT (-89.86 35.059)
Memphis,TN,35.059,-89.860,2024-01-01 18:30:00,Intimidation,2401020348ME [17:917],Assault,Winchester Rd//Clark Rd,POINT (-89.86 35.059)
Memphis,TN,35.035,-90.037,2024-01-01 18:50:00,MVT/Passenger Vehicle,2401021447ME [13:000],Theft of Vehicle,Horn Lake Rd//River Port,POINT (-90.037 35.035)
Memphis,TN,35.172,-89.978,2024-01-01 19:00:00,Vandalism/Misdemeanor,2401020329ME [13:043],Property Crime,2400 Norman Ave,POINT (-89.978 35.172)
Memphis,TN,35.061,-89.867,2024-01-01 19:00:00,Simple Assault/DV,2401020328ME [09:287],Assault,6000 Knight Arnold Rd,POINT (-89.867 35.061)
Memphis,TN,35.107,-89.939,2024-01-01 19:00:00,Simple Assault/DV,2401020358ME [08:647],Assault,1000 Echles St,POINT (-89.939 35.107)
Memphis,TN,35.211,-90.032,2024-01-01 19:10:00,Shoplifting/Misdemeanor,2401020333ME [12:827],Theft,3200 Thomas St,POINT (-90.032 35.211)
Memphis,TN,35.088,-89.932,2024-01-01 19:10:00,MVT/Passenger Vehicle,2401020346ME [11:243],Theft of Vehicle,1600 Stribling St,POINT (-89.932 35.088)
Memphis,TN,35.196,-89.834,2024-01-01 19:10:00,MVT/Passenger Vehicle,2401020339ME [19:960],Theft of Vehicle,6900 Country Manor Dr,POINT (-89.834 35.196)
Memphis,TN,35.096,-89.979,2024-01-01 19:30:00,Simple Assault/DV,2401020340ME [11:457],Assault,2600 Lowell Ave,POINT (-89.979 35.096)
Memphis,TN,35.204,-89.930,2024-01-01 19:41:00,Aggravated Assault,2401023679ME [11:200],Assault,4100 River Grove Cir,POINT (-89.93 35.204)
Memphis,TN,35.086,-89.957,2024-01-01 19:45:00,MVT/Passenger Vehicle,2401020341ME [14:010],Theft of Vehicle,3200 Sharpe Ave,POINT (-89.957 35.086)
Memphis,TN,35.035,-90.037,2024-01-01 19:45:00,Intimidation/DV,2401020372ME [09:477],Assault,600 Whitestone Ave,POINT (-90.037 35.035)
Memphis,TN,35.126,-90.014,2024-01-01 19:50:00,Simple Assault/DV,2401020357ME [13:333],Assault,1500 Central Ave,POINT (-90.014 35.126)
Memphis,TN,35.128,-90.028,2024-01-01 19:55:00,Vandalism/Misdemeanor,2401020343ME [11:020],Property Crime,1100 Central Ave,POINT (-90.028 35.128)
Memphis,TN,35.122,-89.942,2024-01-01 19:59:00,Vandalism/Misdemeanor,2401000280ME [12:630],Property Crime,3600 Block Of Norriswood,POINT (-89.942 35.122)
Memphis,TN,35.219,-89.908,2024-01-01 20:00:00,Theft from Building,2401020361ME [11:977],Theft,1300 N Germantown Pkwy,POINT (-89.908 35.219)
Memphis,TN,35.120,-89.942,2024-01-01 20:01:00,Vandalism/Felony,2401000104ME [30:143],Property Crime,3600 WATAUGA AVE,POINT (-89.942 35.12)
Memphis,TN,35.061,-90.014,2024-01-01 20:15:00,Theft from Building,2401020355ME [14:397],Theft,1600 Brooks Rd,POINT (-90.014 35.061)
Memphis,TN,35.218,-89.993,2024-01-01 20:20:00,Shoplifting/Misdemeanor,2401020354ME [15:363],Theft,2200 Frayser Blvd,POINT (-89.993 35.218)
Memphis,TN,35.151,-90.020,2024-01-01 20:30:00,Simple Assault/DV,2401020362ME [13:123],Assault,500 Bellevue Blvd,POINT (-90.02 35.151)
Memphis,TN,35.070,-89.844,2024-01-01 20:30:00,Theft from Motor Vehicle,2401020388ME [10:963],Theft from Vehicle,6600 Quince Rd,POINT (-89.844 35.07)
Memphis,TN,35.070,-89.844,2024-01-01 20:30:00,Vandalism/Misdemeanor,2401020388ME [11:237],Property Crime,6600 Quince Rd,POINT (-89.844 35.07)
Memphis,TN,35.202,-89.779,2024-01-01 20:30:00,Theft from Motor Vehicle,2401020510ME [12:037],Theft from Vehicle,2900 New Brunswick Rd,POINT (-89.779 35.202)
Memphis,TN,35.117,-89.942,2024-01-01 20:30:00,MVT/Passenger Vehicle,2401020379ME [13:670],Theft of Vehicle,3700 Mynders Ave,POINT (-89.942 35.117)
Memphis,TN,35.135,-90.005,2024-01-01 20:40:00,Aggravated Assault,2401020360ME [12:730],Assault,1700 Belvedere Blvd,POINT (-90.005 35.135)
Memphis,TN,35.050,-89.842,2024-01-01 20:45:00,Theft from Motor Vehicle,2401020393ME [14:653],Theft from Vehicle,6700 Winchester Rd,POINT (-89.842 35.05)
Memphis,TN,35.207,-89.915,2024-01-01 20:45:00,Intimidation,2401020364ME [21:493],Assault,4500 Tena Dr,POINT (-89.915 35.207)
Memphis,TN,35.164,-89.844,2024-01-01 21:00:00,Burglary/Residential,2401020577ME [12:583],Breaking & Entering,6700 W Quailbrook Cv,POINT (-89.844 35.164)
Memphis,TN,35.161,-90.040,2024-01-01 21:00:00,Vandalism/Misdemeanor,2401020365ME [11:730],Property Crime,300 Keel Ave,POINT (-90.04 35.161)
Memphis,TN,35.105,-89.858,2024-01-01 21:00:00,Theft from Motor Vehicle,2401020380ME [12:697],Theft from Vehicle,1000 Shady Grove Rd,POINT (-89.858 35.105)
Memphis,TN,35.137,-89.997,2024-01-01 21:00:00,False Pretenses/Swindle/Confidence Game,2401020394ME [10:397],Disorder,2000 Madison Ave,POINT (-89.997 35.137)
Memphis,TN,35.158,-90.042,2024-01-01 21:00:00,MVT/Passenger Vehicle,2401020575ME [14:433],Theft of Vehicle,300 Greenlaw Ave,POINT (-90.042 35.158)
Memphis,TN,35.091,-89.907,2024-01-01 21:00:00,Simple Assault/DV,2401020368ME [15:390],Assault,Getwell//Geraldus Ave,POINT (-89.907 35.091)
Memphis,TN,35.039,-90.014,2024-01-01 21:00:00,MVT/Passenger Vehicle,2401020405ME [15:603],Theft of Vehicle,4100 Graceland Dr,POINT (-90.014 35.039)
Memphis,TN,35.066,-89.803,2024-01-01 21:15:00,MVT/Passenger Vehicle,2401020400ME [13:593],Theft of Vehicle,3100 Holly Heath Dr,POINT (-89.803 35.066)
Memphis,TN,35.064,-89.843,2024-01-01 21:15:00,MVT/Passenger Vehicle,2401020369ME [12:783],Theft of Vehicle,3100 Kirby Pkwy,POINT (-89.843 35.064)
Memphis,TN,35.184,-89.898,2024-01-01 21:25:00,Theft from Motor Vehicle,2401020378ME [16:070],Theft from Vehicle,2200 Covington Pike,POINT (-89.898 35.184)
Memphis,TN,35.033,-90.093,2024-01-01 21:30:00,Other Theft/Non-Specific,2401020548ME [11:120],Theft,4300 Westmont St,POINT (-90.093 35.033)
Memphis,TN,35.131,-89.895,2024-01-01 21:30:00,Vandalism/Felony,2401020758ME [12:530],Property Crime,5100 Walnut Grove Rd,POINT (-89.895 35.131)
Memphis,TN,35.115,-90.020,2024-01-01 21:35:00,Shoplifting/Misdemeanor,2401020381ME [13:047],Theft,1300 Mclemore Ave,POINT (-90.02 35.115)
Memphis,TN,35.080,-89.931,2024-01-01 21:45:00,Possible Stolen MVT,2401020384ME [11:280],Theft of Vehicle,300 W//Getwell Rd,POINT (-89.931 35.08)
Memphis,TN,35.086,-89.988,2024-01-01 21:53:00,Theft of Vehicle Parts/Accessories,2402021168ME [08:977],Theft,400 S Bellevue Blvd,POINT (-89.988 35.086)
Memphis,TN,35.050,-89.831,2024-01-01 21:55:00,MVT/Passenger Vehicle,2401020385ME [08:730],Theft of Vehicle,3700 Riverdale Rd,POINT (-89.831 35.05)
Memphis,TN,35.137,-89.994,2024-01-01 22:00:00,Simple Assault,2401020383ME [11:863],Assault,2100 N Madison Ave,POINT (-89.994 35.137)
Memphis,TN,35.106,-89.947,2024-01-01 22:00:00,MVT/Passenger Vehicle,2401020819ME [10:950],Theft of Vehicle,3500 Hadley Rd,POINT (-89.947 35.106)
Memphis,TN,35.199,-90.005,2024-01-01 22:00:00,Simple Assault/DV,2401027454ME [12:440],Assault,3000 Northill Cv,POINT (-90.005 35.199)
Memphis,TN,35.064,-89.945,2024-01-01 22:00:00,Theft from Motor Vehicle,2401020626ME [11:127],Theft from Vehicle,3200 Kathy Cv,POINT (-89.945 35.064)
Memphis,TN,35.144,-89.961,2024-01-01 22:00:00,MVT/Passenger Vehicle,2401020723ME [10:283],Theft of Vehicle,1100 Sheridan St,POINT (-89.961 35.144)
Memphis,TN,35.038,-89.835,2024-01-01 22:00:00,MVT/Passenger Vehicle,2401020447ME [13:523],Theft of Vehicle,6900 Club Ridge Cir,POINT (-89.835 35.038)
Memphis,TN,35.149,-90.052,2024-01-01 22:00:00,Theft of Vehicle Parts/Accessories,2401020587ME [13:030],Theft,2800 Harmonwood Ln,POINT (-90.052 35.149)
Memphis,TN,35.054,-89.916,2024-01-01 22:15:00,Weapon Law Violations/Felony,2401020396ME [45:410],Weapons Offense,4500 Wooddale Ave,POINT (-89.916 35.054)
Memphis,TN,35.181,-89.927,2024-01-01 22:30:00,Simple Assault/DV,2401020546ME [16:057],Assault,4000 Pikes Peak Ave,POINT (-89.927 35.181)
Memphis,TN,35.064,-89.850,2024-01-01 22:30:00,MVT/Passenger Vehicle,2401020398ME [14:060],Theft of Vehicle,6500 Moriah Ln,POINT (-89.85 35.064)
Memphis,TN,35.092,-89.930,2024-01-01 22:30:00,Arson,2401020408ME [11:580],Arson,4000 Kimball Ave,POINT (-89.93 35.092)
Memphis,TN,35.021,-89.920,2024-01-01 23:00:00,Vandalism/Misdemeanor,2401020455ME [14:090],Property Crime,4400 Shelby Dr,POINT (-89.92 35.021)
Memphis,TN,35.021,-89.920,2024-01-01 23:00:00,Theft from Semi-Trailer,2401020455ME [13:820],Theft from Vehicle,4400 Shelby Dr,POINT (-89.92 35.021)
Memphis,TN,35.063,-90.085,2024-01-01 23:00:00,Simple Assault,2401020428ME [12:207],Assault,2600 Chelsea Ave,POINT (-90.085 35.063)
Memphis,TN,35.236,-89.994,2024-01-01 23:00:00,Theft from Building,2401020637ME [17:650],Theft,2100 Wellons Ave,POINT (-89.994 35.236)
Memphis,TN,35.148,-89.924,2024-01-01 23:07:00,Theft from Building,2401020390ME [09:850],Theft,4200 Saint Pierre Blvd,POINT (-89.924 35.148)
Memphis,TN,35.245,-89.952,2024-01-01 23:45:00,Theft of Other Trailer,2401021461ME [14:510],Theft of Vehicle,3900 New Covington Pike,POINT (-89.952 35.245)
Memphis,TN,35.048,-89.824,2024-01-01 23:59:00,MVT/Passenger Vehicle,2401020407ME [12:510],Theft of Vehicle,7200 Winchester Rd,POINT (-89.824 35.048)
Memphis,TN,35.048,-89.824,2024-01-01 23:59:00,Weapon Law Violations/Felony,2401020407ME [42:873],Weapons Offense,7200 Winchester Rd,POINT (-89.824 35.048)
Memphis,TN,35.048,-89.824,2024-01-01 23:59:00,Aggravated Assault,2401020407ME [12:233],Assault,7200 Winchester Rd,POINT (-89.824 35.048)
Memphis,TN,35.035,-90.037,2024-01-02 00:00:00,MVT/Passenger Vehicle,2401020545ME [24:333],Theft of Vehicle,3500 Graceland Ave,POINT (-90.037 35.035)
Memphis,TN,35.108,-89.991,2024-01-02 00:00:00,Burglary/Residential,2401030085ME [21:080],Breaking & Entering,1400 Chadwick Cir,POINT (-89.991 35.108)
Memphis,TN,35.006,-89.960,2024-01-02 00:00:00,Drugs/Narcotics Violation/Felony,2401020554ME [16:037],Drugs,3100 Argot Ave,POINT (-89.96 35.006)
Memphis,TN,35.067,-90.010,2024-01-02 00:00:00,Theft & Recovery/Passenger Vehicle,2401020464ME [17:493],Vehicle Recovery,3000 Ferrell Park Cv,POINT (-90.01 35.067)
Memphis,TN,35.061,-89.855,2024-01-02 00:00:00,Intimidation,2401020730ME [11:163],Assault,6300 Lake View Trl,POINT (-89.855 35.061)
Memphis,TN,35.086,-89.858,2024-01-02 00:00:00,MVT/Passenger Vehicle,2401020440ME [10:100],Theft of Vehicle,2400 Ridgeway Rd,POINT (-89.858 35.086)
Memphis,TN,35.026,-90.092,2024-01-02 00:00:00,Vandalism/Misdemeanor,2401020728ME [11:720],Property Crime,600 Moline Rd,POINT (-90.092 35.026)
Memphis,TN,35.053,-90.056,2024-01-02 00:23:00,Aggravated Assault,2401020417ME [14:843],Assault,3500 Neely Rd,POINT (-90.056 35.053)
Memphis,TN,35.034,-89.958,2024-01-02 00:32:00,Vandalism/Misdemeanor,2401020413ME [08:810],Property Crime,3200 Curzon Ave,POINT (-89.958 35.034)
Memphis,TN,35.117,-89.989,2024-01-02 00:40:00,Simple Assault,2401020411ME [11:483],Assault,1100 Meda St,POINT (-89.989 35.117)
Memphis,TN,35.048,-90.002,2024-01-02 01:00:00,Arson,2401020414ME [21:677],Arson,3700 Cazassa Rd,POINT (-90.002 35.048)
Memphis,TN,35.075,-89.951,2024-01-02 01:00:00,Theft from Semi-trailer,2401020416ME [11:350],Theft from Vehicle,3400 Lamar Ave,POINT (-89.951 35.075)
Memphis,TN,35.056,-90.019,2024-01-02 01:00:00,Vandalism/Felony,2401020896ME [15:240],Property Crime,1400 Pidgeon Perch Ln,POINT (-90.019 35.056)
Memphis,TN,35.039,-89.829,2024-01-02 01:04:00,Theft from Motor Vehicle,2401020415ME [19:557],Theft from Vehicle,4100 Shinault Ln,POINT (-89.829 35.039)
Memphis,TN,35.162,-89.798,2024-01-02 01:34:00,Simple Assault,2401020419ME [08:477],Assault,8000 Tennis Court Dr,POINT (-89.798 35.162)
Memphis,TN,35.116,-90.022,2024-01-02 01:35:00,Shoplifting/Misdemeanor,2401020639ME [12:980],Theft,1200 Bellevue Blvd,POINT (-90.022 35.116)
Memphis,TN,35.059,-89.849,2024-01-02 01:50:00,Vandalism/Misdemeanor,2401020421ME [10:163],Property Crime,3300 Knight Trails Cir,POINT (-89.849 35.059)
Memphis,TN,35.149,-90.052,2024-01-02 02:00:00,Violation of Protection Order,2401020471ME [14:460],Family Offense,1100 E Cabana Cir,POINT (-90.052 35.149)
Memphis,TN,35.149,-90.052,2024-01-02 02:00:00,Intimidation/DV,2401020471ME [14:283],Assault,1100 E Cabana Cir,POINT (-90.052 35.149)
Memphis,TN,35.201,-90.011,2024-01-02 02:00:00,Theft from Motor Vehicle,2401020709ME [14:590],Theft from Vehicle,1600 Roosevelt Ave,POINT (-90.011 35.201)
Memphis,TN,35.149,-90.052,2024-01-02 02:00:00,Vandalism/Misdemeanor,2401020469ME [15:023],Property Crime,1100 E Cabana Cir,POINT (-90.052 35.149)
Memphis,TN,35.147,-90.039,2024-01-02 03:00:00,Simple Assault,2401020466ME [10:343],Assault,700 Poplar Ave,POINT (-90.039 35.147)
Memphis,TN,35.180,-89.795,2024-01-02 03:11:00,Aggravated Assault,2401020430ME [07:810],Assault,2000 Ambergate Ln,POINT (-89.795 35.18)
Memphis,TN,35.061,-89.905,2024-01-02 03:21:00,Vandalism/Felony,2401020432ME [08:273],Property Crime,3300 Perkins Rd,POINT (-89.905 35.061)
Memphis,TN,34.996,-89.854,2024-01-02 03:30:00,Theft from Semi-trailer,2401020521ME [13:137],Theft from Vehicle,6400 Global Dr,POINT (-89.854 34.996)
Memphis,TN,35.147,-89.979,2024-01-02 03:32:00,MVT/Passenger Vehicle,2401020441ME [08:093],Theft of Vehicle,2500 Autumn Ave,POINT (-89.979 35.147)
Memphis,TN,35.213,-90.003,2024-01-02 03:39:00,Arson,2401020436ME [09:197],Arson,3200 N Watkins St,POINT (-90.003 35.213)
Memphis,TN,35.054,-90.009,2024-01-02 04:00:00,Vandalism/Felony,2401020437ME [13:780],Property Crime,1700 Winchester Rd,POINT (-90.009 35.054)
